obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),unc_ritz_wl,intens,Aki(s^-1),Acc,Ei(eV),Ek(eV),conf_i,term_i,J_i,conf_k,term_k,J_k,Type,tp_ref,line_ref,
"=""1024.14""","=""0.04""","=""1024.0181""","=""0.0021""","=""8""","=""""",,"=""8.839436""","=""10.0498662""","=""5d10.6s.7p""","=""1P*""","=""1""","=""5d10.6s.9d""","=""1D""","=""2""",,"=""""","=""L15167c86""",
"=""1029.68""","=""0.04""","=""1029.655""","=""0.021""","=""10d""","=""""",,"=""8.8519849""","=""10.055788""","=""5d10.6s.6d""","=""3D""","=""2""","=""5d10.6s.7f""","=""3F*""","=""3""",,"=""""","=""L15167c86""",
"=""1032.08""","=""0.10""","=""1032.068""","=""0.005""","=""0.5""","=""""",,"=""8.8445374""","=""10.045526""","=""5d10.6s.6d""","=""3D""","=""1""","=""5d10.6s.10p""","=""3P*""","=""2""",,"=""""","=""L15170c86""",
"=""1033.23""","=""0.04""","=""1033.25""","=""0.03""","=""10""","=""""",,"=""8.8563376""","=""10.05595""","=""5d10.6s.6d""","=""3D""","=""3""","=""5d10.6s.7f""","=""3F*""","=""4""",,"=""""","=""L15167c86""",
"=""1033.41""","=""0.04""","=""1033.392""","=""0.021""","=""1""","=""""",,"=""8.8563376""","=""10.055788""","=""5d10.6s.6d""","=""3D""","=""3""","=""5d10.6s.7f""","=""3F*""","=""3""",,"=""""","=""L7592c86""",
"=""1042.35""","=""0.04""","=""1042.310""","=""0.005""","=""2""","=""""",,"=""8.8563376""","=""10.045526""","=""5d10.6s.6d""","=""3D""","=""3""","=""5d10.6s.10p""","=""3P*""","=""2""",,"=""""","=""L15167c86""",
"=""1043.18""","=""0.04""","=""1043.1745""","=""0.0020""","=""2""","=""""",,"=""8.8441714""","=""10.0323737""","=""5d10.6s.6d""","=""1D""","=""2""","=""5d10.6s.10p""","=""3P*""","=""1""",,"=""""","=""L15167c86""",
"=""1043.56""","=""0.04""","=""1043.4959""","=""0.0020""","=""0""","=""""",,"=""8.8445374""","=""10.0323737""","=""5d10.6s.6d""","=""3D""","=""1""","=""5d10.6s.10p""","=""3P*""","=""1""",,"=""""","=""L7592c86""",
"=""1045.08""","=""0.04""","=""1045.0680""","=""0.0020""","=""2""","=""""",,"=""8.8445374""","=""10.0305869""","=""5d10.6s.6d""","=""3D""","=""1""","=""5d10.6s.10p""","=""3P*""","=""0""",,"=""""","=""L15167c86""",
"=""1046.46""","=""0.04""","=""1046.548""","=""0.005""","=""0*""","=""""",,"=""9.1700120""","=""10.354384""","=""5d10.6s.8s""","=""3S""","=""1""","=""5d10.6s.17p""","=""3P*""","=""1""",,"=""""","=""L7592c86""",
"=""1046.46""","=""0.04""","=""1046.598""","=""0.005""","=""0*""","=""""",,"=""9.1700120""","=""10.354327""","=""5d10.6s.8s""","=""3S""","=""1""","=""5d10.6s.17p""","=""3P*""","=""0""",,"=""""","=""L7592c86""",
"=""1050.11""","=""0.04""","=""1050.0797""","=""0.0020""","=""0""","=""""",,"=""8.8519849""","=""10.0323737""","=""5d10.6s.6d""","=""3D""","=""2""","=""5d10.6s.10p""","=""3P*""","=""1""",,"=""""","=""L7592c86""",
"=""1071.55""","=""0.04""","=""1071.553""","=""0.005""","=""5""","=""""",,"=""8.540829""","=""9.697563""","=""5d9.6s2.(2D<5/2>).6p""","=""2[3/2]*""","=""2""","=""5d10.6s.9s""","=""3S""","=""1""",,"=""""","=""L15167c86""",
"=""1102.22""","=""0.04""","=""1102.1528""","=""0.0024""","=""5""","=""""",,"=""8.839436""","=""9.9640556""","=""5d10.6s.7p""","=""1P*""","=""1""","=""5d10.6s.10s""","=""1S""","=""0""",,"=""""","=""L15167c86""",
"=""1103.36""","=""0.04""","=""1103.368""","=""0.004""","=""5""","=""""",,"=""8.8285795""","=""9.951960""","=""5d10.6s.7p""","=""3P*""","=""2""","=""5d10.6s.10s""","=""3S""","=""1""",,"=""""","=""L15167c86""",
"=""1117.682""","=""0.010""","=""1117.6950""","=""0.0025""","=""10""","=""3.7e+06""",D,"=""7.7304551""","=""8.839436""","=""5d10.6s.7s""","=""3S""","=""1""","=""5d10.6s.7p""","=""1P*""","=""1""",,"=""T3462""","=""L15221,L15167c86""",
"=""1128.71""","=""0.04""","=""1128.7451""","=""0.0011""","=""1000""","=""3.6e+07""",D,"=""7.7304551""","=""8.8285795""","=""5d10.6s.7s""","=""3S""","=""1""","=""5d10.6s.7p""","=""3P*""","=""2""",,"=""T3462""","=""L7592""",
"=""1135.39""","=""0.04""","=""1135.467""","=""0.006""","=""0""","=""""",,"=""9.1700120""","=""10.261635""","=""5d10.6s.8s""","=""3S""","=""1""","=""5d10.6s.13p""","=""3P*""","=""1""",,"=""""","=""L15167c86""",
"=""1136.80""","=""0.10""","=""1136.77""","=""0.03""","=""1""","=""""",,"=""8.8441714""","=""9.934544""","=""5d10.6s.6d""","=""1D""","=""2""","=""5d9.6s2.(2D<5/2>).6p""","=""2[5/2]*""","=""3""",,"=""""","=""L15170c86""",
"=""1143.66""","=""0.04""","=""1143.533""","=""0.007""","=""2""","=""""",,"=""8.6369628""","=""9.720887""","=""5d10.6s.7p""","=""3P*""","=""1""","=""5d10.6s.9s""","=""1S""","=""0""",,"=""""","=""L15167c86""",
"=""1149.16""","=""0.04""","=""1149.171""","=""0.003""","=""4""","=""""",,"=""8.6189570""","=""9.697563""","=""5d10.6s.7p""","=""3P*""","=""0""","=""5d10.6s.9s""","=""3S""","=""1""",,"=""""","=""L15167c86""",
"=""1168.70""","=""0.04""","=""1168.680""","=""0.004""","=""5""","=""""",,"=""8.6369628""","=""9.697563""","=""5d10.6s.7p""","=""3P*""","=""1""","=""5d10.6s.9s""","=""3S""","=""1""",,"=""""","=""L15167c86""",
"=""1176.89""","=""0.04""","=""1176.808""","=""0.004""","=""6""","=""""",,"=""8.8285795""","=""9.881854""","=""5d10.6s.7p""","=""3P*""","=""2""","=""5d10.6s.8d""","=""3D""","=""3""",,"=""""","=""L15167c86""",
"=""1188.52""","=""0.04""","=""1188.54""","=""0.04""","=""5""","=""""",,"=""8.8441714""","=""9.88705""","=""5d10.6s.6d""","=""1D""","=""2""","=""5d10.6s.6f""","=""1F*""","=""3""",,"=""""","=""L15167c86""",
"=""1189.06""","=""0.04""","=""1189.06""","=""0.03""","=""5""","=""""",,"=""8.8445374""","=""9.886959""","=""5d10.6s.6d""","=""3D""","=""1""","=""5d10.6s.6f""","=""3F*""","=""2""",,"=""""","=""L15167c86""",
"=""1191.01""","=""0.04""","=""1190.99""","=""0.03""","=""0""","=""""",,"=""9.9640556""","=""11.00479""","=""5d10.6s.10s""","=""1S""","=""0""","=""5d9.6s2.(2D<3/2>).6p""","=""2[1/2]*""","=""1""",,"=""""","=""L15167c86""",
"=""1195.15""","=""0.04""","=""1195.030""","=""0.004""","=""2""","=""""",,"=""8.839436""","=""9.876651""","=""5d10.6s.7p""","=""1P*""","=""1""","=""5d10.6s.8d""","=""1D""","=""2""",,"=""""","=""L15167c86""",
"=""1197.63""","=""0.04""","=""1197.63""","=""0.04""","=""4""","=""""",,"=""8.8519849""","=""9.88695""","=""5d10.6s.6d""","=""3D""","=""2""","=""5d10.6s.6f""","=""3F*""","=""3""",,"=""""","=""L15167c86""",
"=""1201.96""","=""0.04""","=""1201.97""","=""0.04""","=""5""","=""""",,"=""8.8563376""","=""9.88757""","=""5d10.6s.6d""","=""3D""","=""3""","=""5d10.6s.6f""","=""3F*""","=""4""",,"=""""","=""L15167c86""",
"=""1207.15""","=""0.04""","=""1207.1596""","=""0.0007""","=""6""","=""3.2e+05""",D,"=""6.7036623""","=""7.7304551""","=""5d10.6s.6p""","=""1P*""","=""1""","=""5d10.6s.7s""","=""3S""","=""1""",,"=""T3462""","=""L15167c86""",
"=""1212.85""","=""0.04""","=""1212.827""","=""0.006""","=""5""","=""2.3e+06""",D,"=""8.540829""","=""9.5628234""","=""5d9.6s2.(2D<5/2>).6p""","=""2[3/2]*""","=""2""","=""5d10.6s.7d""","=""3D""","=""3""",,"=""T3462""","=""L15167c86""",
"=""1215.9""","=""0.3""","=""1216.008""","=""0.006""","=""3""","=""""",,"=""8.540829""","=""9.5601496""","=""5d9.6s2.(2D<5/2>).6p""","=""2[3/2]*""","=""2""","=""5d10.6s.7d""","=""3D""","=""2""",,"=""""","=""L15162c86""",
"=""1221.5""","=""0.2""","=""1222.08""","=""0.09""","=""1d""","=""""",,"=""8.8563376""","=""9.87059""","=""5d10.6s.6d""","=""3D""","=""3""","=""5d10.6s.9p""","=""3P*""","=""2""",,"=""""","=""L15192c86""",
"=""1237.81""","=""0.04""","=""1237.8046""","=""0.0025""","=""0""","=""""",,"=""8.8445374""","=""9.8459094""","=""5d10.6s.6d""","=""3D""","=""1""","=""5d10.6s.9p""","=""3P*""","=""1""",,"=""""","=""L15167c86""",
"=""1320.995""","=""0.020""","=""1321.019""","=""0.003""","=""400""","=""6.e+06""",D,"=""8.6189570""","=""9.5572500""","=""5d10.6s.7p""","=""3P*""","=""0""","=""5d10.6s.7d""","=""3D""","=""1""",,"=""T3462""","=""L3502""",
"=""1342.657""","=""0.020""","=""1342.635""","=""0.003""","=""400""","=""5.e+06""",D,"=""8.6369628""","=""9.5601496""","=""5d10.6s.7p""","=""3P*""","=""1""","=""5d10.6s.7d""","=""3D""","=""2""",,"=""T3462""","=""L3502""",
"=""1346.838""","=""0.020""","=""1346.865""","=""0.005""","=""130""","=""3.2e+06""",E,"=""8.6369628""","=""9.5572500""","=""5d10.6s.7p""","=""3P*""","=""1""","=""5d10.6s.7d""","=""3D""","=""1""",,"=""T3462""","=""L3502""",
"=""1347.92""","=""0.20""","=""1347.90""","=""0.03""","=""0""","=""""",,"=""8.8519849""","=""9.771569""","=""5d10.6s.6d""","=""3D""","=""2""","=""5d9.6s2.(2D<5/2>).6p""","=""2[3/2]*""","=""1""",,"=""""","=""L15167c86""",
"=""1350.558""","=""0.020""","=""1350.586""","=""0.003""","=""200""","=""3.0e+06""",D,"=""8.6369628""","=""9.5547145""","=""5d10.6s.7p""","=""3P*""","=""1""","=""5d10.6s.7d""","=""1D""","=""2""",,"=""T3462""","=""L3502""",
"=""1357.021""","=""0.020""","=""1357.081""","=""0.004""","=""200""","=""6.e+07""",D,"=""7.9260767""","=""8.839436""","=""5d10.6s.7s""","=""1S""","=""0""","=""5d10.6s.7p""","=""1P*""","=""1""",,"=""T3462""","=""L3502""",
"=""1363.4""","=""1.0""","=""1362.79""","=""0.11""","=""*""","=""""",,"=""9.4806918""","=""10.39022""","=""5d10.6s.8p""","=""3P*""","=""1""","=""5d10.6s.20d""","=""3D""","=""1""",,"=""""","=""L15164""",
"=""1363.4""","=""1.0""","=""1362.87""","=""0.11""","=""*""","=""""",,"=""9.4806918""","=""10.39017""","=""5d10.6s.8p""","=""3P*""","=""1""","=""5d10.6s.20d""","=""3D""","=""2""",,"=""""","=""L15164""",
"=""1367.351""","=""0.020""","=""1367.339""","=""0.003""","=""300""","=""4.2e+07""",D,"=""7.7304551""","=""8.6369628""","=""5d10.6s.7s""","=""3S""","=""1""","=""5d10.6s.7p""","=""3P*""","=""1""",,"=""T3462""","=""L3502""",
"=""1395.055""","=""0.020""","=""1395.0484""","=""0.0023""","=""200""","=""5.e+07""",D,"=""7.7304551""","=""8.6189570""","=""5d10.6s.7s""","=""3S""","=""1""","=""5d10.6s.7p""","=""3P*""","=""0""",,"=""T3462""","=""L3502""",
"=""1397.9""","=""1.0""","=""1398.17""","=""0.04""","=""""","=""""",,"=""9.4806918""","=""10.367212""","=""5d10.6s.8p""","=""3P*""","=""1""","=""5d10.6s.17d""","=""1D""","=""2""",,"=""""","=""L15164""",
"=""1406.4""","=""0.3""","=""1406.208""","=""0.010""","=""0.3""","=""""",,"=""8.839436""","=""9.720887""","=""5d10.6s.7p""","=""1P*""","=""1""","=""5d10.6s.9s""","=""1S""","=""0""",,"=""""","=""L15162c86""",
"=""1416.0""","=""1.0""","=""1415.744""","=""0.010""","=""""","=""""",,"=""9.1700120""","=""10.045526""","=""5d10.6s.8s""","=""3S""","=""1""","=""5d10.6s.10p""","=""3P*""","=""2""",,"=""""","=""L15164""",
"=""1518.6""","=""0.3""","=""1518.30""","=""0.09""","=""0.5""","=""""",,"=""9.539998""","=""10.35638""","=""5d9.6s2.(2D<5/2>).6p""","=""2[7/2]*""","=""4""","=""5d10.6s.16d""","=""3D""","=""3""",,"=""""","=""L15162c86""",
"=""1529.582""","=""0.020""","=""1529.545""","=""0.009""","=""600""","=""1.1e+07""",D,"=""7.7304551""","=""8.540829""","=""5d10.6s.7s""","=""3S""","=""1""","=""5d9.6s2.(2D<5/2>).6p""","=""2[3/2]*""","=""2""",,"=""T3462""","=""L3502""",
"=""1688.148""","=""0.020""","=""1688.136""","=""0.004""","=""300""","=""""",,"=""8.8285795""","=""9.5628234""","=""5d10.6s.7p""","=""3P*""","=""2""","=""5d10.6s.7d""","=""3D""","=""3""",,"=""""","=""L3502""",
"=""1692.016""","=""0.020""","=""1692.027""","=""0.014""","=""1600""","=""""",,"=""8.8441714""","=""9.576727""","=""5d10.6s.6d""","=""1D""","=""2""","=""5d10.6s.5f""","=""1F*""","=""3""",,"=""""","=""L3502""",
"=""1693.327""","=""0.020""","=""1693.360""","=""0.011""","=""4""","=""""",,"=""8.8441714""","=""9.576150""","=""5d10.6s.6d""","=""1D""","=""2""","=""5d10.6s.5f""","=""3F*""","=""2""",,"=""""","=""L3502""",
"=""1694.200""","=""0.020""","=""1694.207""","=""0.011""","=""50""","=""""",,"=""8.8445374""","=""9.576150""","=""5d10.6s.6d""","=""3D""","=""1""","=""5d10.6s.5f""","=""3F*""","=""2""",,"=""""","=""L3502""",
"=""1701.4""","=""0.5""","=""1701.048""","=""0.006""","=""0.4""","=""""",,"=""8.8285795""","=""9.5572500""","=""5d10.6s.7p""","=""3P*""","=""2""","=""5d10.6s.7d""","=""3D""","=""1""",,"=""""","=""L15162c86""",
"=""1707.279""","=""0.020""","=""1707.277""","=""0.020""","=""80""","=""""",,"=""8.8563376""","=""9.582349""","=""5d10.6s.6d""","=""3D""","=""3""","=""5d10.6s.5f""","=""3F*""","=""4""",,"=""""","=""L3502""",
"=""1710.993""","=""0.020""","=""1710.986""","=""0.015""","=""50""","=""""",,"=""8.8519849""","=""9.576423""","=""5d10.6s.6d""","=""3D""","=""2""","=""5d10.6s.5f""","=""3F*""","=""3""",,"=""""","=""L3502""",
"=""1711.675""","=""0.020""","=""1711.631""","=""0.012""","=""10""","=""""",,"=""8.8519849""","=""9.576150""","=""5d10.6s.6d""","=""3D""","=""2""","=""5d10.6s.5f""","=""3F*""","=""2""",,"=""""","=""L3502""",
"=""1719.867""","=""0.020""","=""1719.828""","=""0.006""","=""30""","=""""",,"=""8.839436""","=""9.5601496""","=""5d10.6s.7p""","=""1P*""","=""1""","=""5d10.6s.7d""","=""3D""","=""2""",,"=""""","=""L3502c86""",
"=""1720.615""","=""0.020""","=""1720.603""","=""0.015""","=""5""","=""""",,"=""8.8563376""","=""9.576727""","=""5d10.6s.6d""","=""3D""","=""3""","=""5d10.6s.5f""","=""1F*""","=""3""",,"=""""","=""L3502c86""",
"=""1721.320""","=""0.020""","=""1721.329""","=""0.015""","=""30""","=""""",,"=""8.8563376""","=""9.576423""","=""5d10.6s.6d""","=""3D""","=""3""","=""5d10.6s.5f""","=""3F*""","=""3""",,"=""""","=""L3502""",
"=""1726.9""","=""1.0""","=""1726.775""","=""0.009""","=""*""","=""""",,"=""8.839436""","=""9.5572500""","=""5d10.6s.7p""","=""1P*""","=""1""","=""5d10.6s.7d""","=""3D""","=""1""",,"=""""","=""L15164""",
"=""1726.9""","=""1.0""","=""1726.93""","=""0.09""","=""*""","=""""",,"=""9.582349""","=""10.30010""","=""5d10.6s.5f""","=""3F*""","=""4""","=""5d10.6s.13d""","=""3D""","=""3""",,"=""""","=""L15164""",
"=""1732.941""","=""0.020""","=""1732.896""","=""0.006""","=""160""","=""""",,"=""8.839436""","=""9.5547145""","=""5d10.6s.7p""","=""1P*""","=""1""","=""5d10.6s.7d""","=""1D""","=""2""",,"=""""","=""L3502""",
"=""1743.618""","=""0.020""","=""1743.603""","=""0.006""","=""50""","=""""",,"=""7.9260767""","=""8.6369628""","=""5d10.6s.7s""","=""1S""","=""0""","=""5d10.6s.7p""","=""3P*""","=""1""",,"=""""","=""L3502""",
"=""1769.6""","=""1.0""","=""1769.25""","=""0.19""","=""""","=""""",,"=""9.1700120""","=""9.87059""","=""5d10.6s.8s""","=""3S""","=""1""","=""5d10.6s.9p""","=""3P*""","=""2""",,"=""""","=""L15164""",
"=""1798.0""","=""1.0""","=""1798.30""","=""0.04""","=""""","=""""",,"=""9.224990""","=""9.914254""","=""5d10.6s.8s""","=""1S""","=""0""","=""5d10.6s.9p""","=""1P*""","=""1""",,"=""""","=""L15164""",
"=""1808.4""","=""1.0""","=""1807.797""","=""0.003""","=""*""","=""""",,"=""8.8441714""","=""9.5298144""","=""5d10.6s.6d""","=""1D""","=""2""","=""5d10.6s.8p""","=""1P*""","=""1""",,"=""""","=""L15164""",
"=""1808.4""","=""1.0""","=""1808.443""","=""0.020""","=""*""","=""""",,"=""9.697563""","=""10.382961""","=""5d10.6s.9s""","=""3S""","=""1""","=""5d10.6s.20p""","=""3P*""","=""1""",,"=""""","=""L15164""",
"=""1813.038""","=""0.020""","=""1813.041""","=""0.020""","=""100""","=""""",,"=""8.8563376""","=""9.539998""","=""5d10.6s.6d""","=""3D""","=""3""","=""5d9.6s2.(2D<5/2>).6p""","=""2[7/2]*""","=""4""",,"=""""","=""L3502""",
"=""1853.9""","=""0.5""","=""1854.01""","=""0.03""","=""0.6""","=""""",,"=""8.8563376""","=""9.524891""","=""5d10.6s.6d""","=""3D""","=""3""","=""5d10.6s.8p""","=""3P*""","=""2""",,"=""""","=""L15162c86""",
"=""1948.1""","=""1.0""","=""1948.432""","=""0.005""","=""""","=""""",,"=""8.8445374""","=""9.4806918""","=""5d10.6s.6d""","=""3D""","=""1""","=""5d10.6s.8p""","=""3P*""","=""1""",,"=""""","=""L15164""",
"=""1957.1""","=""1.0""","=""1955.989""","=""0.005""","=""""","=""""",,"=""8.8445374""","=""9.4782339""","=""5d10.6s.6d""","=""3D""","=""1""","=""5d10.6s.8p""","=""3P*""","=""0""",,"=""""","=""L15164""",
"=""1970.017""","=""0.020""","=""1970.020""","=""0.016""","=""70""","=""""",,"=""8.540829""","=""9.1700120""","=""5d9.6s2.(2D<5/2>).6p""","=""2[3/2]*""","=""2""","=""5d10.6s.8s""","=""3S""","=""1""",,"=""""","=""L3502""",
obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),unc_ritz_wl,intens,Aki(s^-1),Acc,Ei(eV),Ek(eV),conf_i,term_i,J_i,conf_k,term_k,J_k,Type,tp_ref,line_ref,
"=""2108.6""","=""1.0""","=""2107.778""","=""0.009""","=""*""","=""""",,"=""9.5628234""","=""10.1510456""","=""5d10.6s.7d""","=""3D""","=""3""","=""5d10.6s.11p""","=""3P*""","=""2""",,"=""""","=""L15164""",
"=""2108.6""","=""1.0""","=""2108.478""","=""0.013""","=""*""","=""""",,"=""8.6369628""","=""9.224990""","=""5d10.6s.7p""","=""3P*""","=""1""","=""5d10.6s.8s""","=""1S""","=""0""",,"=""""","=""L15164""",
"=""2249.942""","=""0.005""","=""2249.942""","=""0.005""","=""""","=""""",,"=""8.6189570""","=""9.1700120""","=""5d10.6s.7p""","=""3P*""","=""0""","=""5d10.6s.8s""","=""3S""","=""1""",,"=""""","=""L7375""",
"=""2325.942""","=""0.011""","=""2325.943""","=""0.010""","=""30""","=""""",,"=""8.6369628""","=""9.1700120""","=""5d10.6s.7p""","=""3P*""","=""1""","=""5d10.6s.8s""","=""3S""","=""1""",,"=""""","=""L7375""",
"=""2614""","=""4""","=""2614""","=""4""","=""7""","=""""",,"=""9.582349""","=""10.0566""","=""5d10.6s.5f""","=""3F*""","=""4""","=""5d10.6s.6g""","=""3G""","=""5""",,"=""""","=""L15158""",
"=""3215.683""","=""0.021""","=""3215.744""","=""0.019""","=""""","=""""",,"=""8.839436""","=""9.224990""","=""5d10.6s.7p""","=""1P*""","=""1""","=""5d10.6s.8s""","=""1S""","=""0""",,"=""""","=""L7375""",
"=""3631.293""","=""0.007""","=""3631.294""","=""0.007""","=""3""","=""""",,"=""8.8285795""","=""9.1700120""","=""5d10.6s.7p""","=""3P*""","=""2""","=""5d10.6s.8s""","=""3S""","=""1""",,"=""""","=""L7375,L15228c86""",
"=""3929.432""","=""0.065""","=""3929.43""","=""0.06""","=""10""","=""""",,"=""9.576423""","=""9.891950""","=""5d10.6s.5f""","=""3F*""","=""3""","=""5d10.6s.5g""","=""3G""","=""4""",,"=""""","=""L7375,L15158c86""",
"=""3933""","=""10""","=""3933""","=""9""","=""7""","=""""",,"=""9.576727""","=""9.8920""","=""5d10.6s.5f""","=""1F*""","=""3""","=""5d10.6s.5g""","=""1G""","=""4""",,"=""""","=""L15228c86""",
"=""3998""","=""10""","=""3998""","=""10""","=""5""","=""""",,"=""9.582349""","=""9.8925""","=""5d10.6s.5f""","=""3F*""","=""4""","=""5d10.6s.5g""","=""3G""","=""5""",,"=""""","=""L15228c86""",
"=""4513.434""","=""0.055""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L7375""",
"=""5882""","=""10""","=""5864.4""","=""0.6""","=""""","=""""",,"=""9.5601496""","=""9.771569""","=""5d10.6s.7d""","=""3D""","=""2""","=""5d9.6s2.(2D<5/2>).6p""","=""2[3/2]*""","=""1""",,"=""""","=""L15179""",
"=""6492""","=""10""","=""6488.86""","=""0.17""","=""""","=""""",,"=""9.5298144""","=""9.720887""","=""5d10.6s.8p""","=""1P*""","=""1""","=""5d10.6s.9s""","=""1S""","=""0""",,"=""""","=""L15179""",
