obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),unc_ritz_wl,intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,Type,tp_ref,line_ref,
"=""2540.0128""","=""0.0003""","=""2540.0128""","=""0.0010""","=""280""","=""1.04e+06""",B+,"=""163038.3544""","=""166975.3424""","=""2s2.2p5.(2P*<3/2>).4p""","=""2[3/2]""","=""2""","=""2s2.2p5.(2P*<3/2>).4d""","=""2[1/2]*""","=""1""",,"=""T6976""","=""L9097""",
"=""2543.8750""","=""0.0004""","=""2543.8747""","=""0.0009""","=""7""","=""""",,"=""165912.7861""","=""169843.7973""","=""2s2.2p5.(2P*<3/2>).5s""","=""2[3/2]*""","=""1""","=""2s2.2p5.(2P*<3/2>).6p""","=""2[3/2]""","=""2""",,"=""""","=""L9097""",
"=""2546.6860""","=""0.0003""","=""2546.6858""","=""0.0009""","=""12""","=""""",,"=""165912.7861""","=""169839.4581""","=""2s2.2p5.(2P*<3/2>).5s""","=""2[3/2]*""","=""1""","=""2s2.2p5.(2P*<3/2>).6p""","=""2[3/2]""","=""1""",,"=""""","=""L9097""",
"=""2549.8245""","=""0.0004""","=""2549.8243""","=""0.0009""","=""6""","=""""",,"=""166656.5114""","=""170578.3503""","=""2s2.2p5.(2P*<1/2>).5s""","=""2[1/2]*""","=""1""","=""2s2.2p5.(2P*<1/2>).6p""","=""2[1/2]""","=""1""",,"=""""","=""L9097""",
"=""2551.0427""","=""0.0006""","=""2551.0427""","=""0.0011""","=""6""","=""""",,"=""165828.1766""","=""169748.1423""","=""2s2.2p5.(2P*<3/2>).5s""","=""2[3/2]*""","=""2""","=""2s2.2p5.(2P*<3/2>).6p""","=""2[1/2]""","=""1""",,"=""""","=""L9097""",
"=""2553.1295""","=""0.0003""","=""2553.1305""","=""0.0010""","=""4600""","=""3.58e+06""",B+,"=""158601.1152""","=""162517.8755""","=""2s2.2p5.(2P*<3/2>).4s""","=""2[3/2]*""","=""2""","=""2s2.2p5.(2P*<3/2>).4p""","=""2[1/2]""","=""1""",,"=""T6976""","=""L9097""",
"=""2554.7659""","=""0.0011""","=""2554.769""","=""0.003""","=""4""","=""""",,"=""167559.0633""","=""171473.311""","=""2s2.2p5.(2P*<3/2>).5p""","=""2[5/2]""","=""3""","=""2s2.2p5.(2P*<3/2>).8s""","=""2[3/2]*""","=""2""",,"=""""","=""L9097""",
"=""2558.8111""","=""0.0006""","=""2558.8114""","=""0.0011""","=""14""","=""""",,"=""166967.6752""","=""170875.7397""","=""2s2.2p5.(2P*<3/2>).4d""","=""2[1/2]*""","=""0""","=""2s2.2p5.(2P*<3/2>).6f""","=""2[3/2]""","=""1""",,"=""""","=""L9097""",
"=""2562.8812""","=""0.0004""","=""2562.8830""","=""0.0015""","=""7""","=""""",,"=""165912.7861""","=""169814.642""","=""2s2.2p5.(2P*<3/2>).5s""","=""2[3/2]*""","=""1""","=""2s2.2p5.(2P*<3/2>).6p""","=""2[5/2]""","=""2""",,"=""""","=""L9097""",
"=""2563.8336""","=""0.0004""","=""2563.8336""","=""0.0009""","=""42""","=""""",,"=""166975.3424""","=""170875.7516""","=""2s2.2p5.(2P*<3/2>).4d""","=""2[1/2]*""","=""1""","=""2s2.2p5.(2P*<3/2>).6f""","=""2[3/2]""","=""2""",,"=""""","=""L9097""",
"=""2575.306""","=""0.003""","=""2575.309""","=""0.003""","=""4""","=""""",,"=""168378.7113""","=""172261.741""","=""2s2.2p5.(2P*<1/2>).5p""","=""2[3/2]""","=""2""","=""2s2.2p5.(2P*<1/2>).8s""","=""2[1/2]*""","=""1""",,"=""""","=""L9097""",
"=""2575.337""","=""0.002""","=""2575.3341""","=""0.0011""","=""10*""","=""""",,"=""167000.0317""","=""170883.0230""","=""2s2.2p5.(2P*<3/2>).4d""","=""2[7/2]*""","=""4""","=""2s2.2p5.(2P*<3/2>).6f""","=""2[7/2]""","=""4""",,"=""""","=""L9097""",
"=""2575.337""","=""0.002""","=""2575.3361""","=""0.0010""","=""10*""","=""""",,"=""167000.0317""","=""170883.0200""","=""2s2.2p5.(2P*<3/2>).4d""","=""2[7/2]*""","=""4""","=""2s2.2p5.(2P*<3/2>).6f""","=""2[7/2]""","=""3""",,"=""""","=""L9097""",
"=""2576.0661""","=""0.0020""","=""2576.0665""","=""0.0010""","=""10*""","=""""",,"=""167001.1327""","=""170883.0200""","=""2s2.2p5.(2P*<3/2>).4d""","=""2[7/2]*""","=""3""","=""2s2.2p5.(2P*<3/2>).6f""","=""2[7/2]""","=""3""",,"=""""","=""L11262""",
"=""2576.0661""","=""0.0020""","=""2576.0646""","=""0.0011""","=""10*""","=""""",,"=""167001.1327""","=""170883.0230""","=""2s2.2p5.(2P*<3/2>).4d""","=""2[7/2]*""","=""3""","=""2s2.2p5.(2P*<3/2>).6f""","=""2[7/2]""","=""4""",,"=""""","=""L11262""",
"=""2578.6665""","=""0.0007""","=""2578.6667""","=""0.0011""","=""91""","=""""",,"=""167000.0317""","=""170878.0047""","=""2s2.2p5.(2P*<3/2>).4d""","=""2[7/2]*""","=""4""","=""2s2.2p5.(2P*<3/2>).6f""","=""2[9/2]""","=""5""",,"=""""","=""L9097""",
"=""2579.4008""","=""0.0003""","=""2579.4008""","=""0.0009""","=""85""","=""""",,"=""167001.1327""","=""170878.0021""","=""2s2.2p5.(2P*<3/2>).4d""","=""2[7/2]*""","=""3""","=""2s2.2p5.(2P*<3/2>).6f""","=""2[9/2]""","=""4""",,"=""""","=""L9097""",
"=""2584.5550""","=""0.0004""","=""2584.5551""","=""0.0009""","=""48""","=""""",,"=""167011.5643""","=""170880.7022""","=""2s2.2p5.(2P*<3/2>).4d""","=""2[3/2]*""","=""2""","=""2s2.2p5.(2P*<3/2>).6f""","=""2[5/2]""","=""3""",,"=""""","=""L9097""",
"=""2586.1933""","=""0.0003""","=""2586.1936""","=""0.0010""","=""130""","=""2.97e+05""",C+,"=""159534.6196""","=""163401.3061""","=""2s2.2p5.(2P*<1/2>).4s""","=""2[1/2]*""","=""1""","=""2s2.2p5.(2P*<3/2>).4p""","=""2[1/2]""","=""0""",,"=""T6976""","=""L9097""",
"=""2587.3469""","=""0.0004""","=""2587.3470""","=""0.0010""","=""38""","=""""",,"=""167794.9709""","=""171659.9337""","=""2s2.2p5.(2P*<1/2>).4d""","=""2[5/2]*""","=""2""","=""2s2.2p5.(2P*<1/2>).6f""","=""2[7/2]""","=""3""",,"=""""","=""L9097""",
"=""2587.8656""","=""0.0007""","=""2587.8663""","=""0.0009""","=""18""","=""""",,"=""167011.5643""","=""170875.7516""","=""2s2.2p5.(2P*<3/2>).4d""","=""2[3/2]*""","=""2""","=""2s2.2p5.(2P*<3/2>).6f""","=""2[3/2]""","=""2""",,"=""""","=""L9097""",
"=""2587.9642""","=""0.0003""","=""2587.9643""","=""0.0010""","=""56""","=""""",,"=""167795.8966""","=""171659.9376""","=""2s2.2p5.(2P*<1/2>).4d""","=""2[5/2]*""","=""3""","=""2s2.2p5.(2P*<1/2>).6f""","=""2[7/2]""","=""4""",,"=""""","=""L9097""",
"=""2588.7950""","=""0.0004""","=""2588.7949""","=""0.0010""","=""38""","=""""",,"=""167796.9475""","=""171659.7487""","=""2s2.2p5.(2P*<1/2>).4d""","=""2[3/2]*""","=""2""","=""2s2.2p5.(2P*<1/2>).6f""","=""2[5/2]""","=""3""",,"=""""","=""L9097""",
"=""2594.8961""","=""0.0005""","=""2594.8959""","=""0.0010""","=""32""","=""""",,"=""167026.9923""","=""170880.7114""","=""2s2.2p5.(2P*<3/2>).4d""","=""2[3/2]*""","=""1""","=""2s2.2p5.(2P*<3/2>).6f""","=""2[5/2]""","=""2""",,"=""""","=""L9097""",
"=""2596.0581""","=""0.0007""","=""2596.0576""","=""0.0011""","=""21""","=""""",,"=""167807.7649""","=""171659.7595""","=""2s2.2p5.(2P*<1/2>).4d""","=""2[3/2]*""","=""1""","=""2s2.2p5.(2P*<1/2>).6f""","=""2[5/2]""","=""2""",,"=""""","=""L9097""",
"=""2598.2412""","=""0.0010""","=""2598.2479""","=""0.0012""","=""10*""","=""""",,"=""167026.9923""","=""170875.7397""","=""2s2.2p5.(2P*<3/2>).4d""","=""2[3/2]*""","=""1""","=""2s2.2p5.(2P*<3/2>).6f""","=""2[3/2]""","=""1""",,"=""""","=""L9097""",
"=""2598.2412""","=""0.0010""","=""2598.2399""","=""0.0010""","=""10*""","=""""",,"=""167026.9923""","=""170875.7516""","=""2s2.2p5.(2P*<3/2>).4d""","=""2[3/2]*""","=""1""","=""2s2.2p5.(2P*<3/2>).6f""","=""2[3/2]""","=""2""",,"=""""","=""L9097""",
"=""2607.2823""","=""0.0005""","=""2607.2820""","=""0.0011""","=""52""","=""""",,"=""167047.6082""","=""170883.0200""","=""2s2.2p5.(2P*<3/2>).4d""","=""2[5/2]*""","=""2""","=""2s2.2p5.(2P*<3/2>).6f""","=""2[7/2]""","=""3""",,"=""""","=""L9097""",
"=""2608.0017""","=""0.0006""","=""2608.0015""","=""0.0011""","=""68""","=""""",,"=""167048.6694""","=""170883.0230""","=""2s2.2p5.(2P*<3/2>).4d""","=""2[5/2]*""","=""3""","=""2s2.2p5.(2P*<3/2>).6f""","=""2[7/2]""","=""4""",,"=""""","=""L9097""",
"=""2608.8520""","=""0.0009""","=""2608.8523""","=""0.0010""","=""13""","=""""",,"=""167047.6082""","=""170880.7114""","=""2s2.2p5.(2P*<3/2>).4d""","=""2[5/2]*""","=""2""","=""2s2.2p5.(2P*<3/2>).6f""","=""2[5/2]""","=""2""",,"=""""","=""L9097""",
"=""2609.5809""","=""0.0007""","=""2609.5810""","=""0.0010""","=""17""","=""""",,"=""167048.6694""","=""170880.7022""","=""2s2.2p5.(2P*<3/2>).4d""","=""2[5/2]*""","=""3""","=""2s2.2p5.(2P*<3/2>).6f""","=""2[5/2]""","=""3""",,"=""""","=""L9097""",
"=""2613.1288""","=""0.0003""","=""2613.133""","=""0.003""","=""98*""","=""""",,"=""167052.6654""","=""170879.490""","=""2s2.2p5.(2P*<3/2>).4f""","=""2[3/2]""","=""2""","=""2s2.2p5.(2P*<3/2>).6g""","=""2[5/2]*""","=""3""",,"=""""","=""L9097""",
"=""2613.1288""","=""0.0003""","=""2613.1288""","=""0.0010""","=""98*""","=""""",,"=""167052.6415""","=""170879.4716""","=""2s2.2p5.(2P*<3/2>).4f""","=""2[3/2]""","=""1""","=""2s2.2p5.(2P*<3/2>).6g""","=""2[5/2]*""","=""2""",,"=""""","=""L9097""",
"=""2616.2321""","=""0.0008""","=""2616.2321""","=""0.0010""","=""15*""","=""""",,"=""167060.3115""","=""170882.6023""","=""2s2.2p5.(2P*<3/2>).4f""","=""2[9/2]""","=""5""","=""2s2.2p5.(2P*<3/2>).6g""","=""2[9/2]*""","=""5""",,"=""""","=""L9097""",
"=""2616.2321""","=""0.0008""","=""2616.2316""","=""0.0010""","=""15*""","=""""",,"=""167060.3044""","=""170882.5960""","=""2s2.2p5.(2P*<3/2>).4f""","=""2[9/2]""","=""4""","=""2s2.2p5.(2P*<3/2>).6g""","=""2[9/2]*""","=""4""",,"=""""","=""L9097""",
"=""2616.2321""","=""0.0008""","=""2616.2273""","=""0.0010""","=""15*""","=""""",,"=""167060.3044""","=""170882.6023""","=""2s2.2p5.(2P*<3/2>).4f""","=""2[9/2]""","=""4""","=""2s2.2p5.(2P*<3/2>).6g""","=""2[9/2]*""","=""5""",,"=""""","=""L9097""",
"=""2617.8206""","=""0.0005""","=""2617.8206""","=""0.0011""","=""230*""","=""""",,"=""167060.3115""","=""170880.2830""","=""2s2.2p5.(2P*<3/2>).4f""","=""2[9/2]""","=""5""","=""2s2.2p5.(2P*<3/2>).6g""","=""2[11/2]*""","=""6""",,"=""""","=""L9097""",
"=""2617.8206""","=""0.0005""","=""2617.8206""","=""0.0011""","=""230*""","=""""",,"=""167060.3044""","=""170880.2759""","=""2s2.2p5.(2P*<3/2>).4f""","=""2[9/2]""","=""4""","=""2s2.2p5.(2P*<3/2>).6g""","=""2[11/2]*""","=""5""",,"=""""","=""L9097""",
"=""2621.1856""","=""0.0003""","=""2621.1856""","=""0.0010""","=""120*""","=""""",,"=""167846.4456""","=""171661.5131""","=""2s2.2p5.(2P*<1/2>).4f""","=""2[7/2]""","=""4""","=""2s2.2p5.(2P*<1/2>).6g""","=""2[9/2]*""","=""5""",,"=""""","=""L9097""",
"=""2621.1856""","=""0.0003""","=""2621.1856""","=""0.0010""","=""120*""","=""""",,"=""167846.4371""","=""171661.5046""","=""2s2.2p5.(2P*<1/2>).4f""","=""2[7/2]""","=""3""","=""2s2.2p5.(2P*<1/2>).6g""","=""2[9/2]*""","=""4""",,"=""""","=""L9097""",
"=""2621.3615""","=""0.0003""","=""2621.3615""","=""0.0010""","=""90*""","=""""",,"=""167846.6854""","=""171661.4969""","=""2s2.2p5.(2P*<1/2>).4f""","=""2[5/2]""","=""2""","=""2s2.2p5.(2P*<1/2>).6g""","=""2[7/2]*""","=""3""",,"=""""","=""L9097""",
"=""2621.3615""","=""0.0003""","=""2621.3615""","=""0.0010""","=""90*""","=""""",,"=""167846.6738""","=""171661.4853""","=""2s2.2p5.(2P*<1/2>).4f""","=""2[5/2]""","=""3""","=""2s2.2p5.(2P*<1/2>).6g""","=""2[7/2]*""","=""4""",,"=""""","=""L9097""",
"=""2622.8172""","=""0.0004""","=""2622.8173""","=""0.0010""","=""110*""","=""""",,"=""167069.0791""","=""170881.7732""","=""2s2.2p5.(2P*<3/2>).4f""","=""2[5/2]""","=""2""","=""2s2.2p5.(2P*<3/2>).6g""","=""2[7/2]*""","=""3""",,"=""""","=""L9097""",
"=""2622.8172""","=""0.0004""","=""2622.8174""","=""0.0011""","=""110*""","=""""",,"=""167069.0649""","=""170881.7588""","=""2s2.2p5.(2P*<3/2>).4f""","=""2[5/2]""","=""3""","=""2s2.2p5.(2P*<3/2>).6g""","=""2[7/2]*""","=""4""",,"=""""","=""L9097""",
"=""2624.3848""","=""0.0007""","=""2624.379""","=""0.004""","=""15*""","=""""",,"=""167069.0649""","=""170879.490""","=""2s2.2p5.(2P*<3/2>).4f""","=""2[5/2]""","=""3""","=""2s2.2p5.(2P*<3/2>).6g""","=""2[5/2]*""","=""3""",,"=""""","=""L9097""",
"=""2624.3848""","=""0.0007""","=""2624.389""","=""0.004""","=""15*""","=""""",,"=""167069.0791""","=""170879.490""","=""2s2.2p5.(2P*<3/2>).4f""","=""2[5/2]""","=""2""","=""2s2.2p5.(2P*<3/2>).6g""","=""2[5/2]*""","=""3""",,"=""""","=""L9097""",
"=""2627.6978""","=""0.0003""","=""2627.6978""","=""0.0010""","=""160*""","=""""",,"=""167076.9896""","=""170882.6023""","=""2s2.2p5.(2P*<3/2>).4f""","=""2[7/2]""","=""4""","=""2s2.2p5.(2P*<3/2>).6g""","=""2[9/2]*""","=""5""",,"=""""","=""L9097""",
"=""2627.6978""","=""0.0003""","=""2627.6980""","=""0.0010""","=""160*""","=""""",,"=""167076.9837""","=""170882.5960""","=""2s2.2p5.(2P*<3/2>).4f""","=""2[7/2]""","=""3""","=""2s2.2p5.(2P*<3/2>).6g""","=""2[9/2]*""","=""4""",,"=""""","=""L9097""",
"=""2628.267""","=""0.002""","=""2628.2663""","=""0.0010""","=""25*""","=""""",,"=""167076.9837""","=""170881.7732""","=""2s2.2p5.(2P*<3/2>).4f""","=""2[7/2]""","=""3""","=""2s2.2p5.(2P*<3/2>).6g""","=""2[7/2]*""","=""3""",,"=""""","=""L11262""",
"=""2628.267""","=""0.002""","=""2628.2762""","=""0.0011""","=""25*""","=""""",,"=""167076.9837""","=""170881.7588""","=""2s2.2p5.(2P*<3/2>).4f""","=""2[7/2]""","=""3""","=""2s2.2p5.(2P*<3/2>).6g""","=""2[7/2]*""","=""4""",,"=""""","=""L11262""",
"=""2628.282""","=""0.002""","=""2628.2803""","=""0.0011""","=""10""","=""""",,"=""167076.9896""","=""170881.7588""","=""2s2.2p5.(2P*<3/2>).4f""","=""2[7/2]""","=""4""","=""2s2.2p5.(2P*<3/2>).6g""","=""2[7/2]*""","=""4""",,"=""""","=""L11262""",
"=""2686.8106""","=""0.0003""","=""2686.8120""","=""0.0010""","=""1000""","=""7.67e+05""",B+,"=""158795.9924""","=""162517.8755""","=""2s2.2p5.(2P*<3/2>).4s""","=""2[3/2]*""","=""1""","=""2s2.2p5.(2P*<3/2>).4p""","=""2[1/2]""","=""1""",,"=""T6976""","=""L9097""",
"=""2752.8250""","=""0.0004""","=""2752.8256""","=""0.0010""","=""140""","=""4.75e+04""",C+,"=""159379.9935""","=""163012.6247""","=""2s2.2p5.(2P*<1/2>).4s""","=""2[1/2]*""","=""0""","=""2s2.2p5.(2P*<3/2>).4p""","=""2[3/2]""","=""1""",,"=""T6976""","=""L9097""",
"=""2758.0984""","=""0.0003""","=""2758.0986""","=""0.0010""","=""930""","=""1.70e+06""",B+,"=""163401.3061""","=""167026.9923""","=""2s2.2p5.(2P*<3/2>).4p""","=""2[1/2]""","=""0""","=""2s2.2p5.(2P*<3/2>).4d""","=""2[3/2]*""","=""1""",,"=""T6976""","=""L9097""",
"=""2782.6375""","=""0.0012""","=""2782.6379""","=""0.0010""","=""15""","=""8.05e+04""",C+,"=""163012.6247""","=""166606.3370""","=""2s2.2p5.(2P*<3/2>).4p""","=""2[3/2]""","=""1""","=""2s2.2p5.(2P*<1/2>).5s""","=""2[1/2]*""","=""0""",,"=""T6976""","=""L9097""",
"=""2797.9570""","=""0.0003""","=""2797.9570""","=""0.0010""","=""240""","=""7.67e+05""",B+,"=""163401.3061""","=""166975.3424""","=""2s2.2p5.(2P*<3/2>).4p""","=""2[1/2]""","=""0""","=""2s2.2p5.(2P*<3/2>).4d""","=""2[1/2]*""","=""1""",,"=""T6976""","=""L9097""",
"=""2839.3944""","=""0.0003""","=""2839.3945""","=""0.0010""","=""570""","=""2.38e+06""",B+,"=""164285.8872""","=""167807.7649""","=""2s2.2p5.(2P*<1/2>).4p""","=""2[1/2]""","=""0""","=""2s2.2p5.(2P*<1/2>).4d""","=""2[3/2]*""","=""1""",,"=""T6976""","=""L9097""",
"=""2854.0970""","=""0.0003""","=""2854.0973""","=""0.0010""","=""310""","=""1.45e+05""",B,"=""159534.6196""","=""163038.3544""","=""2s2.2p5.(2P*<1/2>).4s""","=""2[1/2]*""","=""1""","=""2s2.2p5.(2P*<3/2>).4p""","=""2[3/2]""","=""2""",,"=""T6976""","=""L9097""",
"=""2875.2113""","=""0.0003""","=""2875.2114""","=""0.0010""","=""81""","=""6.48e+04""",C+,"=""159534.6196""","=""163012.6247""","=""2s2.2p5.(2P*<1/2>).4s""","=""2[1/2]*""","=""1""","=""2s2.2p5.(2P*<3/2>).4p""","=""2[3/2]""","=""1""",,"=""T6976""","=""L9097""",
"=""2929.5268""","=""0.0006""","=""2929.5277""","=""0.0013""","=""13""","=""""",,"=""167449.4698""","=""170862.9893""","=""2s2.2p5.(2P*<3/2>).5p""","=""2[1/2]""","=""1""","=""2s2.2p5.(2P*<3/2>).6d""","=""2[3/2]*""","=""2""",,"=""""","=""L9097""",
"=""2939.5843""","=""0.0005""","=""2939.5850""","=""0.0013""","=""13""","=""""",,"=""167449.4698""","=""170851.3105""","=""2s2.2p5.(2P*<3/2>).5p""","=""2[1/2]""","=""1""","=""2s2.2p5.(2P*<3/2>).6d""","=""2[1/2]*""","=""1""",,"=""""","=""L9097""",
"=""2945.5855""","=""0.0004""","=""2945.5857""","=""0.0010""","=""130""","=""3.38e+05""",B,"=""162517.8755""","=""165912.7861""","=""2s2.2p5.(2P*<3/2>).4p""","=""2[1/2]""","=""1""","=""2s2.2p5.(2P*<3/2>).5s""","=""2[3/2]*""","=""1""",,"=""T6976""","=""L9097""",
"=""2949.5606""","=""0.0003""","=""2949.5605""","=""0.0010""","=""14""","=""2.97e+04""",C+,"=""163657.2726""","=""167047.6082""","=""2s2.2p5.(2P*<1/2>).4p""","=""2[3/2]""","=""1""","=""2s2.2p5.(2P*<3/2>).4d""","=""2[5/2]*""","=""2""",,"=""T6976""","=""L9097""",
"=""2967.6059""","=""0.0004""","=""2967.6059""","=""0.0010""","=""22""","=""6.77e+04""",C+,"=""163657.2726""","=""167026.9923""","=""2s2.2p5.(2P*<1/2>).4p""","=""2[3/2]""","=""1""","=""2s2.2p5.(2P*<3/2>).4d""","=""2[3/2]*""","=""1""",,"=""T6976""","=""L9097""",
"=""2972.2119""","=""0.0004""","=""2972.2122""","=""0.0010""","=""61""","=""3.17e+04""",C+,"=""159534.6196""","=""162899.1169""","=""2s2.2p5.(2P*<1/2>).4s""","=""2[1/2]*""","=""1""","=""2s2.2p5.(2P*<3/2>).4p""","=""2[5/2]""","=""2""",,"=""T6976""","=""L9097""",
"=""2981.2553""","=""0.0004""","=""2981.2553""","=""0.0010""","=""6""","=""1.14e+04""",C+,"=""163657.2726""","=""167011.5643""","=""2s2.2p5.(2P*<1/2>).4p""","=""2[3/2]""","=""1""","=""2s2.2p5.(2P*<3/2>).4d""","=""2[3/2]*""","=""2""",,"=""T6976""","=""L9097""",
"=""2993.9522""","=""0.0008""","=""2993.9524""","=""0.0010""","=""4""","=""5.64e+03""",C+,"=""163708.6029""","=""167048.6694""","=""2s2.2p5.(2P*<1/2>).4p""","=""2[3/2]""","=""2""","=""2s2.2p5.(2P*<3/2>).4d""","=""2[5/2]*""","=""3""",,"=""T6976""","=""L9097""",
"=""2994.9038""","=""0.0004""","=""2994.9039""","=""0.0010""","=""9""","=""1.80e+04""",C+,"=""163708.6029""","=""167047.6082""","=""2s2.2p5.(2P*<1/2>).4p""","=""2[3/2]""","=""2""","=""2s2.2p5.(2P*<3/2>).4d""","=""2[5/2]*""","=""2""",,"=""T6976""","=""L9097""",
"=""3012.7143""","=""0.0014""","=""3012.7141""","=""0.0010""","=""1""","=""7.08e+03""",C+,"=""163707.7261""","=""167026.9923""","=""2s2.2p5.(2P*<1/2>).4p""","=""2[1/2]""","=""1""","=""2s2.2p5.(2P*<3/2>).4d""","=""2[3/2]*""","=""1""",,"=""T6976""","=""L9097""",
"=""3013.5096""","=""0.0007""","=""3013.5101""","=""0.0010""","=""2""","=""1.07e+04""",C+,"=""163708.6029""","=""167026.9923""","=""2s2.2p5.(2P*<1/2>).4p""","=""2[3/2]""","=""2""","=""2s2.2p5.(2P*<3/2>).4d""","=""2[3/2]*""","=""1""",,"=""T6976""","=""L9097""",
"=""3013.8002""","=""0.0008""","=""3013.8004""","=""0.0010""","=""1""","=""""",,"=""163657.2726""","=""166975.3424""","=""2s2.2p5.(2P*<1/2>).4p""","=""2[3/2]""","=""1""","=""2s2.2p5.(2P*<3/2>).4d""","=""2[1/2]*""","=""1""",,"=""""","=""L9097""",
"=""3017.3468""","=""0.0017""","=""3017.3473""","=""0.0013""","=""10""","=""""",,"=""167559.0633""","=""170873.2327""","=""2s2.2p5.(2P*<3/2>).5p""","=""2[5/2]""","=""3""","=""2s2.2p5.(2P*<3/2>).6d""","=""2[5/2]*""","=""3""",,"=""""","=""L9097""",
"=""3020.8732""","=""0.0004""","=""3020.8732""","=""0.0010""","=""620""","=""9.31e+05""",B+,"=""162517.8755""","=""165828.1766""","=""2s2.2p5.(2P*<3/2>).4p""","=""2[1/2]""","=""1""","=""2s2.2p5.(2P*<3/2>).5s""","=""2[3/2]*""","=""2""",,"=""T6976""","=""L9097""",
"=""3026.7823""","=""0.0005""","=""3026.7826""","=""0.0010""","=""41""","=""9.01e+04""",C+,"=""163707.7261""","=""167011.5643""","=""2s2.2p5.(2P*<1/2>).4p""","=""2[1/2]""","=""1""","=""2s2.2p5.(2P*<3/2>).4d""","=""2[3/2]*""","=""2""",,"=""T6976""","=""L9097""",
"=""3027.5862""","=""0.0004""","=""3027.5861""","=""0.0010""","=""17""","=""3.77e+04""",C+,"=""163708.6029""","=""167011.5643""","=""2s2.2p5.(2P*<1/2>).4p""","=""2[3/2]""","=""2""","=""2s2.2p5.(2P*<3/2>).4d""","=""2[3/2]*""","=""2""",,"=""T6976""","=""L9097""",
"=""3030.8501""","=""0.0007""","=""3030.8504""","=""0.0013""","=""44""","=""""",,"=""167559.0633""","=""170858.4673""","=""2s2.2p5.(2P*<3/2>).5p""","=""2[5/2]""","=""3""","=""2s2.2p5.(2P*<3/2>).6d""","=""2[7/2]*""","=""4""",,"=""""","=""L9097""",
"=""3037.1786""","=""0.0008""","=""3037.1783""","=""0.0010""","=""20""","=""3.04e+04""",C+,"=""163708.6029""","=""167001.1327""","=""2s2.2p5.(2P*<1/2>).4p""","=""2[3/2]""","=""2""","=""2s2.2p5.(2P*<3/2>).4d""","=""2[7/2]*""","=""3""",,"=""T6976""","=""L9097""",
"=""3042.5647""","=""0.0006""","=""3042.5658""","=""0.0015""","=""15""","=""""",,"=""168355.4583""","=""171642.1580""","=""2s2.2p5.(2P*<1/2>).5p""","=""2[3/2]""","=""1""","=""2s2.2p5.(2P*<1/2>).6d""","=""2[5/2]*""","=""2""",,"=""""","=""L9097""",
"=""3047.2757""","=""0.0010""","=""3047.2765""","=""0.0013""","=""9""","=""""",,"=""167591.2335""","=""170872.8524""","=""2s2.2p5.(2P*<3/2>).5p""","=""2[5/2]""","=""2""","=""2s2.2p5.(2P*<3/2>).6d""","=""2[5/2]*""","=""2""",,"=""""","=""L9097""",
"=""3047.5223""","=""0.0006""","=""3047.5225""","=""0.0013""","=""12""","=""""",,"=""168358.6202""","=""171639.9741""","=""2s2.2p5.(2P*<1/2>).5p""","=""2[1/2]""","=""1""","=""2s2.2p5.(2P*<1/2>).6d""","=""2[3/2]*""","=""2""",,"=""""","=""L9097""",
"=""3060.3119""","=""0.0007""","=""3060.3132""","=""0.0015""","=""28""","=""""",,"=""167591.2335""","=""170858.8729""","=""2s2.2p5.(2P*<3/2>).5p""","=""2[5/2]""","=""2""","=""2s2.2p5.(2P*<3/2>).6d""","=""2[7/2]*""","=""3""",,"=""""","=""L9097""",
"=""3060.3346""","=""0.0004""","=""3060.3348""","=""0.0010""","=""52""","=""2.61e+05""",B,"=""163707.7261""","=""166975.3424""","=""2s2.2p5.(2P*<1/2>).4p""","=""2[1/2]""","=""1""","=""2s2.2p5.(2P*<3/2>).4d""","=""2[1/2]*""","=""1""",,"=""T6976""","=""L9097""",
"=""3063.9710""","=""0.0005""","=""3063.9713""","=""0.0017""","=""21""","=""""",,"=""168378.7113""","=""171642.4494""","=""2s2.2p5.(2P*<1/2>).5p""","=""2[3/2]""","=""2""","=""2s2.2p5.(2P*<1/2>).6d""","=""2[5/2]*""","=""3""",,"=""""","=""L9097""",
"=""3067.5320""","=""0.0004""","=""3067.5326""","=""0.0010""","=""23""","=""3.71e+05""",C+,"=""163707.7261""","=""166967.6752""","=""2s2.2p5.(2P*<1/2>).4p""","=""2[1/2]""","=""1""","=""2s2.2p5.(2P*<3/2>).4d""","=""2[1/2]*""","=""0""",,"=""T6976""","=""L9097""",
"=""3072.0023""","=""0.0003""","=""3072.0029""","=""0.0010""","=""53""","=""1.05e+05""",C+,"=""163401.3061""","=""166656.5114""","=""2s2.2p5.(2P*<3/2>).4p""","=""2[1/2]""","=""0""","=""2s2.2p5.(2P*<1/2>).5s""","=""2[1/2]*""","=""1""",,"=""T6976""","=""L9097""",
"=""3092.8308""","=""0.0008""","=""3092.8319""","=""0.0014""","=""16""","=""""",,"=""167639.5697""","=""170872.8524""","=""2s2.2p5.(2P*<3/2>).5p""","=""2[3/2]""","=""1""","=""2s2.2p5.(2P*<3/2>).6d""","=""2[5/2]*""","=""2""",,"=""""","=""L9097""",
